Curs,Codi centre,Denominació completa,"Codi naturalesa (1,2)",Nom naturalesa,Codi titularitat,Nom titularitat,Codi delegació,Nom delegació,Codi comarca,Nom comarca,Codi municipi_5,Nom municipi,Codi ensenyament,Nom ensenyament,Torn,Nivell,Nombre grups,Nombre places,Places ofertades a la preinscripció
2023/2024,08009260,Jesuïtes Clot - El Clot,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    ICA0,Administració de sistemes informàtics en xarxa,Tarda,1,1,33,28
2023/2024,08009260,Jesuïtes Clot - El Clot,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    EEB0,Automatització i robòtica industrial,Tarda,2,1,33,10
2023/2024,08009260,Jesuïtes Clot - El Clot,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    EEB0,Automatització i robòtica industrial,Matí,1,1,33,33
2023/2024,08009260,Jesuïtes Clot - El Clot,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    EAC0,Energies renovables,Tarda,2,1,33,8
2023/2024,08009260,Jesuïtes Clot - El Clot,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    EAC0,Energies renovables,Matí,1,1,33,28
2023/2024,08009260,Jesuïtes Clot - El Clot,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    CMD0,Màrqueting i publicitat,Tarda,2,1,33,13
2023/2024,08009260,Jesuïtes Clot - El Clot,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    CMD0,Màrqueting i publicitat,Tarda,1,1,33,28
2023/2024,08004717,Sagrat Cor-Sarrià,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SCC0,Integració social,Matí i tarda,2,1,33,6
2023/2024,08004717,Sagrat Cor-Sarrià,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SCC0,Integració social,Matí i tarda,1,1,33,32
2023/2024,08004717,Sagrat Cor-Sarrià,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SCB0,Educació infantil,Matí i tarda,2,2,66,12
2023/2024,08004717,Sagrat Cor-Sarrià,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SCB0,Educació infantil,Matí i tarda,1,2,66,64
2023/2024,08004067,Jesuïtes Sarrià - Sant Ignasi,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SCC0,Integració social,Matí i tarda,2,1,33,14
2023/2024,08004067,Jesuïtes Sarrià - Sant Ignasi,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SCC0,Integració social,Matí i tarda,1,1,33,31
2023/2024,08004067,Jesuïtes Sarrià - Sant Ignasi,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    ISE0,"Animacions en 3D, jocs i entorns interactius",Matí i tarda,2,1,33,11
2023/2024,08004067,Jesuïtes Sarrià - Sant Ignasi,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    ISE0,"Animacions en 3D, jocs i entorns interactius",Matí i tarda,1,1,33,32
2023/2024,08004067,Jesuïtes Sarrià - Sant Ignasi,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    ISD0,Producció d'audiovisuals i espectacles,Matí i tarda,2,1,33,11
2023/2024,08004067,Jesuïtes Sarrià - Sant Ignasi,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    ISD0,Producció d'audiovisuals i espectacles,Matí i tarda,1,1,33,32
2023/2024,08004067,Jesuïtes Sarrià - Sant Ignasi,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    ISB0,"Il·luminació, captació i tractament d'imatge",Matí i tarda,2,1,33,4
2023/2024,08004067,Jesuïtes Sarrià - Sant Ignasi,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    ISB0,"Il·luminació, captació i tractament d'imatge",Matí i tarda,1,1,33,32
2023/2024,08004067,Jesuïtes Sarrià - Sant Ignasi,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    ISA0,Realització de projectes d'audiovisuals i espectacles,Matí i tarda,2,1,33,3
2023/2024,08004067,Jesuïtes Sarrià - Sant Ignasi,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    ISA0,Realització de projectes d'audiovisuals i espectacles,Matí i tarda,1,1,33,32
2023/2024,08004067,Jesuïtes Sarrià - Sant Ignasi,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    HTD0,Direcció de cuina,Matí i tarda,2,1,33,12
2023/2024,08004067,Jesuïtes Sarrià - Sant Ignasi,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    HTD0,Direcció de cuina,Matí i tarda,1,1,33,30
2023/2024,08004067,Jesuïtes Sarrià - Sant Ignasi,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    HTB0,Gestió d'allotjaments turístics,Matí i tarda,1,1,33,32
2023/2024,08004067,Jesuïtes Sarrià - Sant Ignasi,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    CMD0,Màrqueting i publicitat,Matí i tarda,2,1,33,3
2023/2024,08004067,Jesuïtes Sarrià - Sant Ignasi,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    CMD0,Màrqueting i publicitat,Matí i tarda,1,1,33,32
2023/2024,08004067,Jesuïtes Sarrià - Sant Ignasi,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    AEA0,Ensenyament i animació socioesportiva,Matí i tarda,2,1,33,15
2023/2024,08004067,Jesuïtes Sarrià - Sant Ignasi,2,Privat,22,Fundacions,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    AEA0,Ensenyament i animació socioesportiva,Matí i tarda,1,1,33,32
2023/2024,08003658,Stucom Còrsega - Sant Francesc,2,Privat,26,Societats Mercantils,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SCC0,Integració social,Tarda,2,2,66,29
2023/2024,08003658,Stucom Còrsega - Sant Francesc,2,Privat,26,Societats Mercantils,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SCC0,Integració social,Matí,1,2,66,62
2023/2024,08003658,Stucom Còrsega - Sant Francesc,2,Privat,26,Societats Mercantils,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SCB0,Educació infantil,Tarda,2,1,33,2
2023/2024,08003658,Stucom Còrsega - Sant Francesc,2,Privat,26,Societats Mercantils,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    SCB0,Educació infantil,Matí,1,1,33,33
2023/2024,08003658,Stucom Còrsega - Sant Francesc,2,Privat,26,Societats Mercantils,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    ICA1,Administració de sistemes informàtics en xarxa (ciberseguretat),Tarda,2,2,66,15
2023/2024,08003658,Stucom Còrsega - Sant Francesc,2,Privat,26,Societats Mercantils,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    ICA1,Administració de sistemes informàtics en xarxa (ciberseguretat),Matí,1,1,33,32
2023/2024,08003658,Stucom Còrsega - Sant Francesc,2,Privat,26,Societats Mercantils,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    1651,Dietètica,Tarda,2,1,33,13
2023/2024,08003658,Stucom Còrsega - Sant Francesc,2,Privat,26,Societats Mercantils,0108,Consorci d'Educació de Barcelona,13,Barcelonès,08019,Barcelona,CFPS    1651,Dietètica,Matí,1,1,33,33
2023/2024,08001443,Institut Eugeni d'Ors,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    SCC0,Integració social,Tarda,2,1,33,3
2023/2024,08001443,Institut Eugeni d'Ors,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    SCC0,Integració social,Tarda,1,1,33,33
2023/2024,08001443,Institut Eugeni d'Ors,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    SCB0,Educació infantil,Tarda,1,1,33,33
2023/2024,08001443,Institut Eugeni d'Ors,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    SAE0,Laboratori clínic i biomèdic,Tarda,2,1,33,0
2023/2024,08001443,Institut Eugeni d'Ors,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    SAE0,Laboratori clínic i biomèdic,Tarda,1,1,33,33
2023/2024,08001443,Institut Eugeni d'Ors,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    SAD0,Documentació i administració sanitària,Tarda,2,2,66,16
2023/2024,08001443,Institut Eugeni d'Ors,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    SAD0,Documentació i administració sanitària,Tarda,1,2,66,66
2023/2024,08001421,Institut La Pineda,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    ICC0,Desenvolupament d'aplicacions web,Matí,2,1,33,8
2023/2024,08001421,Institut La Pineda,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    ICC0,Desenvolupament d'aplicacions web,Matí,1,1,33,28
2023/2024,08001421,Institut La Pineda,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    ICA0,Administració de sistemes informàtics en xarxa,Tarda,2,1,33,8
2023/2024,08001421,Institut La Pineda,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    ICA0,Administració de sistemes informàtics en xarxa,Tarda,1,1,33,30
2023/2024,08001421,Institut La Pineda,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    EED0,Sistemes de telecomunicacions i informàtics,Tarda,2,5,17,6
2023/2024,08001421,Institut La Pineda,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    EED0,Sistemes de telecomunicacions i informàtics,Matí,1,5,17,14
2023/2024,08001421,Institut La Pineda,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    EEA0,Sistemes electrotècnics i automatitzats,Tarda,2,5,17,7
2023/2024,08001421,Institut La Pineda,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    EEA0,Sistemes electrotècnics i automatitzats,Matí,1,5,17,15
2023/2024,08001421,Institut La Pineda,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    EAC0,Energies renovables,Tarda,2,1,33,21
2023/2024,08001421,Institut La Pineda,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    EAC0,Energies renovables,Tarda,1,1,33,31
2023/2024,08001421,Institut La Pineda,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    AGB0,Administració i finances,Matí,2,1,33,13
2023/2024,08001421,Institut La Pineda,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    AGB0,Administració i finances,Matí,1,1,33,30
2023/2024,08001421,Institut La Pineda,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    AGA0,Assistència a la direcció,Tarda,2,5,17,5
2023/2024,08001421,Institut La Pineda,1,Públic,01,Departament d'Educació,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    AGA0,Assistència a la direcció,Tarda,1,5,17,16
2023/2024,08000918,Cultural,2,Privat,26,Societats Mercantils,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    ICA1,Administració de sistemes informàtics en xarxa (ciberseguretat),Matí i tarda,2,1,33,0
2023/2024,08000918,Cultural,2,Privat,26,Societats Mercantils,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    ICA1,Administració de sistemes informàtics en xarxa (ciberseguretat),Matí i tarda,1,1,33,33
2023/2024,08000918,Cultural,2,Privat,26,Societats Mercantils,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    AGB0,Administració i finances,Matí i tarda,2,1,33,9
2023/2024,08000918,Cultural,2,Privat,26,Societats Mercantils,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    AGB0,Administració i finances,Matí i tarda,1,1,33,33
2023/2024,08000712,Llefià,2,Privat,26,Societats Mercantils,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    ICC0,Desenvolupament d'aplicacions web,Matí i tarda,2,1,33,10
2023/2024,08000712,Llefià,2,Privat,26,Societats Mercantils,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    ICC0,Desenvolupament d'aplicacions web,Matí i tarda,1,1,33,32
2023/2024,08000712,Llefià,2,Privat,26,Societats Mercantils,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    EEB0,Automatització i robòtica industrial,Matí i tarda,2,1,33,10
2023/2024,08000712,Llefià,2,Privat,26,Societats Mercantils,0208,Barcelona Comarques,13,Barcelonès,08015,Badalona,CFPS    EEB0,Automatització i robòtica industrial,Matí i tarda,1,1,33,32
2023/2024,43012319,Institut Escola El Perelló,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,09,Baix Ebre,43104,El Perelló,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,1,35,21
2023/2024,43012319,Institut Escola El Perelló,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,09,Baix Ebre,43104,El Perelló,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,1,35,9
2023/2024,43011479,Institut Tarragona,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,3,105,7
2023/2024,43011479,Institut Tarragona,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43148,Tarragona,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,3,105,20
2023/2024,43011170,Institut Cristòfol Despuig,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,09,Baix Ebre,43155,Tortosa,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,5
2023/2024,43011170,Institut Cristòfol Despuig,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,09,Baix Ebre,43155,Tortosa,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,70
2023/2024,43010888,Institut de Tecnificació,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43014,Amposta,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,1,35,0
2023/2024,43010888,Institut de Tecnificació,1,Públic,01,Departament d'Educació,0243,Terres de l'Ebre,22,Montsià,43014,Amposta,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,52,0
2023/2024,43010852,Institut Roseta Mauri,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,6
2023/2024,43010852,Institut Roseta Mauri,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43123,Reus,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,13
2023/2024,43010748,Institut Els Pallaresos,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43100,Els Pallaresos,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,3,105,31
2023/2024,43010748,Institut Els Pallaresos,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43100,Els Pallaresos,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,3,105,26
2023/2024,43010608,Institut Serra de Miramar,1,Públic,01,Departament d'Educació,0143,Tarragona,01,Alt Camp,43161,Valls,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,11
2023/2024,43010608,Institut Serra de Miramar,1,Públic,01,Departament d'Educació,0143,Tarragona,01,Alt Camp,43161,Valls,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,78,22
2023/2024,43010578,Institut Fontanelles,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43031,Les Borges del Camp,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,26
2023/2024,43010578,Institut Fontanelles,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43031,Les Borges del Camp,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,23
2023/2024,43010414,Institut Coster de la Torre,1,Públic,01,Departament d'Educació,0143,Tarragona,12,Baix Penedès,43028,La Bisbal del Penedès,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,24
2023/2024,43010414,Institut Coster de la Torre,1,Públic,01,Departament d'Educació,0143,Tarragona,12,Baix Penedès,43028,La Bisbal del Penedès,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,0
2023/2024,43010372,Institut La Talaia,1,Públic,01,Departament d'Educació,0143,Tarragona,12,Baix Penedès,43037,Calafell,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,5
2023/2024,43010372,Institut La Talaia,1,Públic,01,Departament d'Educació,0143,Tarragona,12,Baix Penedès,43037,Calafell,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,0
2023/2024,43010372,Institut La Talaia,1,Públic,01,Departament d'Educació,0143,Tarragona,12,Baix Penedès,43037,Calafell,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,2,5,18,4
2023/2024,43010372,Institut La Talaia,1,Públic,01,Departament d'Educació,0143,Tarragona,12,Baix Penedès,43037,Calafell,BATXLOE 1000,Batxillerat d'arts,Matí i tarda,1,5,18,13
2023/2024,43010347,Institut Marta Mata,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43905,Salou,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,31
2023/2024,43010347,Institut Marta Mata,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43905,Salou,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,4
2023/2024,43010335,Institut La Mar de la Frau,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43038,Cambrils,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,8
2023/2024,43010335,Institut La Mar de la Frau,1,Públic,01,Departament d'Educació,0143,Tarragona,08,Baix Camp,43038,Cambrils,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,0
2023/2024,43010189,Institut Mediterrània,1,Públic,01,Departament d'Educació,0143,Tarragona,12,Baix Penedès,43163,El Vendrell,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,1,35,0
2023/2024,43010189,Institut Mediterrània,1,Públic,01,Departament d'Educació,0143,Tarragona,12,Baix Penedès,43163,El Vendrell,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,1,35,9
2023/2024,43009977,Institut d'Altafulla,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43012,Altafulla,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,2,2,70,0
2023/2024,43009977,Institut d'Altafulla,1,Públic,01,Departament d'Educació,0143,Tarragona,36,Tarragonès,43012,Altafulla,BATXLOE 9999,Batxillerat (resta de modalitats),Matí i tarda,1,2,70,0
